screen_name,date,text
Amarinder,Sat Jan 28 19:04:15 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 19:01:51 +0000 2017,rt  punjab: congress vice president rahul gandhi addressing a rally in phillaur.    Https
Amarinder,Sat Jan 28 18:59:59 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Kejriwal,Sat Jan 28 18:56:38 +0000 2017,bofl aap
Amarinder,Sat Jan 28 18:53:46 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:43:47 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:39:39 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:34:08 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:31:25 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:29:40 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:27:19 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:27:16 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:27:08 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:26:30 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:26:28 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:17:18 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:16:56 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Kejriwal,Sat Jan 28 18:12:14 +0000 2017,frnz         URL 
Amarinder,Sat Jan 28 18:11:13 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:10:19 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:08:56 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:05:04 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 18:00:44 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:57:23 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:55:44 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:55:26 +0000 2017,rt  punjab: congress vice president rahul gandhi addressing a rally in phillaur.    Https
Amarinder,Sat Jan 28 17:55:18 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:54:32 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Kejriwal,Sat Jan 28 17:54:17 +0000 2017,one more retarded boy 
Badal,Sat Jan 28 17:54:17 +0000 2017,one more retarded boy
Amarinder,Sat Jan 28 17:51:22 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:50:54 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:50:19 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:50:07 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:35:47 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:34:44 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:34:37 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:31:32 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:31:24 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:27:43 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:27:35 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:27:28 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:25:58 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:23:42 +0000 2017,why ?no churches around?
Amarinder,Sat Jan 28 17:23:20 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Kejriwal,Sat Jan 28 17:22:49 +0000 2017,rt singhlawyers: for the first time he told truth. we should congratulate him.
Amarinder,Sat Jan 28 17:18:41 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:18:40 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:17:48 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:14:36 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:13:30 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:12:50 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:12:45 +0000 2017,pappu is retard moron anti sikh
Amarinder,Sat Jan 28 17:12:13 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:12:09 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:11:54 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:10:43 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:08:05 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Kejriwal,Sat Jan 28 17:05:58 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:03:43 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:03:36 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:03:19 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:02:50 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 17:02:05 +0000 2017,victory is definite
Amarinder,Sat Jan 28 17:01:32 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:59:37 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:59:09 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:58:58 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:57:20 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:56:57 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:56:26 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:56:20 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:56:03 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:55:13 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:54:41 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:54:33 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:48:59 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:47:30 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:47:15 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:45:44 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:45:24 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:44:34 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:43:41 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:43:08 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:42:48 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:41:52 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Kejriwal,Sat Jan 28 16:41:35 +0000 2017,truth wins !!!
Badal,Sat Jan 28 16:41:35 +0000 2017,truth wins !!!' 
Amarinder,Sat Jan 28 16:40:42 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:40:04 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:39:43 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:39:29 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:37:37 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:36:08 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:35:32 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:34:48 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:34:28 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:33:37 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Kejriwal,Sat Jan 28 16:32:57 +0000 2017,Kejriwalji want leave Delhi Chief Minister for Punjab
Badal,Sat Jan 28 16:32:57 +0000 2017,Kejriwalji want leave Delhi Chief Minister for Punjab
Amarinder,Sat Jan 28 16:32:33 +0000 2017,rt aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings
Kejriwal,Sat Jan 28 16:32:00 +0000 2017,pol has already been kholed' 
Badal,Sat Jan 28 16:32:00 +0000 2017,pol has already been kholed' 
Amarinder,Sat Jan 28 16:31:41 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Kejriwal,Sat Jan 28 16:30:46 +0000 2017,sad congress like sinning that's why punjab likes aap.
Badal,Sat Jan 28 16:30:46 +0000 2017,sad congress like sinning that's why punjab likes aap.
Amarinder,Sat Jan 28 16:30:40 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:30:22 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:30:17 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:30:08 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:28:52 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:28:26 +0000 2017,may god always show us right way in our life' 
Amarinder,Sat Jan 28 16:28:15 +0000 2017,the same man whoz father killed sikhs in 84? shamful. did he say sorry for 84? 
Amarinder,Sat Jan 28 16:28:15 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:28:00 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:27:48 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:27:36 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:27:31 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:27:22 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:27:09 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:26:24 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:26:00 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:25:40 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:25:38 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:25:20 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:25:18 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:25:12 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:55 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:52 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:49 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:37 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:33 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:30 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:29 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:25 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:23 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:21 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:24:06 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:23:55 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:23:46 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:23:40 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:23:39 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:23:35 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:23:26 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:23:19 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:23:05 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:23:01 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:51 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:40 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:33 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:28 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:26 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:25 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:24 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:18 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:17 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:16 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:09 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:08 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:06 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:04 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:22:02 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:21:58 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:21:57 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:21:56 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:21:55 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:21:53 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:21:51 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Amarinder,Sat Jan 28 16:21:42 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
Kejriwal,Sat Jan 28 16:21:11 +0000 2017,rt for the first time he told truth. we should congratulate him.
Amarinder,Sat Jan 28 16:17:43 +0000 2017,rt  aicc vp rahulgandhi meets sant niranjan dassji at derasachjhandballan to seek his blessings    
